"vehicleMakeId","makeName","modelName","modelId","yearId"
200000238,"volkswagen","touareg-2",100520267,2008
200010382,"volvo","c30",100504123,2008
200010382,"volvo","c70",100523493,2008
200010382,"volvo","s40",100523509,2008
200010382,"volvo","s60",100523559,2008
200010382,"volvo","s80",100523452,2008
200010382,"volvo","v50",100523560,2008
200010382,"volvo","v70",100524638,2008
200010382,"volvo","xc70",100520207,2008
200010382,"volvo","xc90",100523561,2008
200038885,"smart","fortwo",100519045,2008
200002038,"acura","mdx",100525749,2009
200002038,"acura","rdx",100525429,2009
200002038,"acura","rl",100525535,2009
200002038,"acura","tl",100524030,2009
200002038,"acura","tsx",100507581,2009
200001769,"aston-martin","db9",100526129,2009
200001769,"aston-martin","dbs",100527534,2009
200001769,"aston-martin","v8-vantage",100527609,2009
200000001,"audi","a3",100523689,2009
200000001,"audi","a4",100523193,2009
200000001,"audi","a5",100525831,2009
200000001,"audi","a6",100526829,2009
200000001,"audi","a8",100526052,2009
200000001,"audi","q5",100527349,2009
200000001,"audi","q7",100522688,2009
200000001,"audi","r8",100522672,2009
200000001,"audi","s4",100525832,2009
200000001,"audi","s5",100525833,2009
200000001,"audi","s6",100526889,2009
200000001,"audi","s8",100525879,2009
200000001,"audi","tt",100526053,2009
200000001,"audi","tts",100520101,2009
200000081,"bmw","1-series",100503222,2009
200000081,"bmw","3-series",100524793,2009
200000081,"bmw","5-series",100526330,2009
200000081,"bmw","6-series",100526321,2009
200000081,"bmw","7-series",100525990,2009
200000081,"bmw","m3",100522874,2009
200000081,"bmw","m5",100526389,2009
200000081,"bmw","m6",100526390,2009
200000081,"bmw","x3",100526391,2009
200000081,"bmw","x5",100524794,2009
200000081,"bmw","x6",100522286,2009
200000081,"bmw","z4",100526393,2009
200005848,"bentley","arnage",100526969,2009
200005848,"bentley","azure",100527029,2009
200005848,"bentley","brooklands",100524889,2009
200005848,"bentley","continental-flying-spur",100522873,2009
200005848,"bentley","continental-flying-spur-speed",100526890,2009
200005848,"bentley","continental-gt",100522872,2009
200005848,"bentley","continental-gt-speed",100526792,2009
200005848,"bentley","continental-gtc",100526790,2009
200030397,"bugatti","veyron-164",100528909,2009
200006659,"buick","enclave",100525834,2009
200006659,"buick","lacrosse",100525769,2009
200006659,"buick","lucerne",100525770,2009
200001663,"cadillac","cts",100525390,2009
200001663,"cadillac","cts-v",100523690,2009
200001663,"cadillac","dts",100525835,2009
200001663,"cadillac","escalade",100525471,2009
200001663,"cadillac","escalade-esv",100525472,2009
200001663,"cadillac","escalade-ext",100525649,2009
200001663,"cadillac","escalade-hybrid",100525943,2009
200001663,"cadillac","srx",100525393,2009
200001663,"cadillac","sts",100525391,2009
200001663,"cadillac","sts-v",100525392,2009
200001663,"cadillac","xlr",100525115,2009
200001663,"cadillac","xlr-v",100525389,2009
200000404,"chevrolet","avalanche",100525572,2009
200000404,"chevrolet","aveo",100525476,2009
200000404,"chevrolet","cobalt",100525573,2009
200000404,"chevrolet","colorado",100525574,2009
200000404,"chevrolet","corvette",100512899,2009
200000404,"chevrolet","equinox",100525575,2009
200000404,"chevrolet","express",100526229,2009
200000404,"chevrolet","express-cargo",100526249,2009
200000404,"chevrolet","hhr",100525539,2009
200000404,"chevrolet","impala",100525836,2009
200000404,"chevrolet","malibu",100525571,2009
200000404,"chevrolet","malibu-hybrid",100525538,2009
200000404,"chevrolet","silverado-1500",100526050,2009
200000404,"chevrolet","silverado-1500-hybrid",100526650,2009
200000404,"chevrolet","silverado-2500hd",100526009,2009
200000404,"chevrolet","silverado-3500hd",100526149,2009
200000404,"chevrolet","suburban",100525576,2009
200000404,"chevrolet","tahoe",100525577,2009
200000404,"chevrolet","tahoe-hybrid",100525537,2009
200000404,"chevrolet","trailblazer",100525949,2009
200000404,"chevrolet","traverse",100523697,2009
200003644,"chrysler","300",100522710,2009
200003644,"chrysler","aspen",100525931,2009
200003644,"chrysler","pt-cruiser",100525933,2009
200003644,"chrysler","sebring",100525932,2009
200003644,"chrysler","town-and-country",100525869,2009
200009788,"dodge","avenger",100526030,2009
200009788,"dodge","caliber",100525934,2009
200009788,"dodge","challenger",100525509,2009
200009788,"dodge","charger",100525871,2009
200009788,"dodge","dakota",100526312,2009
200009788,"dodge","durango",100525936,2009
200009788,"dodge","grand-caravan",100525870,2009
200009788,"dodge","journey",100522597,2009
200009788,"dodge","nitro",100525935,2009
200009788,"dodge","ram-pickup-1500",100523200,2009
200009788,"dodge","ram-pickup-2500",100526317,2009
200009788,"dodge","ram-pickup-3500",100526318,2009
200009788,"dodge","sprinter",100525689,2009
200009788,"dodge","sprinter-cargo",100525690,2009
200009788,"dodge","viper",100525729,2009
200006023,"ferrari","430-scuderia",100527253,2009
200006023,"ferrari","599",100527252,2009
200006023,"ferrari","612-scaglietti",100527254,2009
200006023,"ferrari","california",100524989,2009
200006023,"ferrari","f430",100527269,2009
200005143,"ford","crown-victoria",100525712,2009
200005143,"ford","econoline-cargo",100525350,2009
200005143,"ford","econoline-wagon",100525349,2009
200005143,"ford","edge",100526609,2009
200005143,"ford","escape",100525531,2009
200005143,"ford","escape-hybrid",100525532,2009
200005143,"ford","expedition",100526449,2009
200005143,"ford","expedition-el",100526450,2009
200005143,"ford","explorer",100525874,2009
200005143,"ford","explorer-sport-trac",100525875,2009
200005143,"ford","f-150",100523032,2009
200005143,"ford","f-250-super-duty",100526313,2009
200005143,"ford","f-350-super-duty",100526314,2009
200005143,"ford","f-450-super-duty",100526315,2009
200005143,"ford","flex",100523029,2009
200005143,"ford","focus",100525657,2009
200005143,"ford","fusion",100523194,2009
200005143,"ford","mustang",100525292,2009
200005143,"ford","ranger",100526492,2009
200005143,"ford","shelby-gt500",100525269,2009
200005143,"ford","taurus",100525837,2009
200005143,"ford","taurus-x",100525873,2009
200007302,"gmc","acadia",100525771,2009
200007302,"gmc","canyon",100525578,2009
200007302,"gmc","envoy",100525950,2009
200007302,"gmc","savana",100526209,2009
200007302,"gmc","savana-cargo",100526250,2009
200007302,"gmc","sierra-1500",100526049,2009
200007302,"gmc","sierra-1500-hybrid",100526669,2009
200007302,"gmc","sierra-2500hd",100526109,2009
200007302,"gmc","sierra-3500hd",100526151,2009
200007302,"gmc","yukon",100525579,2009
200007302,"gmc","yukon-hybrid",100525580,2009
200007302,"gmc","yukon-xl",100525651,2009
200004021,"hummer","h2",100525789,2009
200004021,"hummer","h2-sut",100525790,2009
200004021,"hummer","h3",100525550,2009
200004021,"hummer","h3t",100524797,2009
200001444,"honda","accord",100520407,2009
200001444,"honda","cr-v",100526231,2009
200001444,"honda","civic",100526054,2009
200001444,"honda","element",100526494,2009
200001444,"honda","fit",100525430,2009
200001444,"honda","odyssey",100526089,2009
200001444,"honda","pilot",100524031,2009
200001444,"honda","ridgeline",100525909,2009
200001444,"honda","s2000",100526169,2009
200001398,"hyundai","accent",100526010,2009
200001398,"hyundai","azera",100525169,2009
200001398,"hyundai","elantra",100526429,2009
200001398,"hyundai","elantra-touring",100526849,2009
200001398,"hyundai","genesis",100506639,2009
200001398,"hyundai","santa-fe",100527309,2009
200001398,"hyundai","sonata",100524829,2009
200001398,"hyundai","tucson",100526394,2009
200001398,"hyundai","veracruz",100527710,2009
200000089,"infiniti","ex35",100528229,2009
200000089,"infiniti","fx35",100525409,2009
200000089,"infiniti","fx50",100524029,2009
200000089,"infiniti","g37",100526033,2009
200000089,"infiniti","m35",100525410,2009
200000089,"infiniti","m45",100525411,2009
200000089,"infiniti","qx56",100525412,2009
200003196,"jaguar","xf",100524579,2009
200003196,"jaguar","xj",100525529,2009
200003196,"jaguar","xk",100525089,2009
200001510,"jeep","commander",100525938,2009
200001510,"jeep","compass",100525941,2009
200001510,"jeep","grand-cherokee",100525939,2009
200001510,"jeep","liberty",100525940,2009
200001510,"jeep","patriot",100525942,2009
200001510,"jeep","wrangler",100525937,2009
200003063,"kia","amanti",100526753,2009
200003063,"kia","borrego",100522468,2009
200003063,"kia","optima",100526749,2009
200003063,"kia","rio",100526316,2009
200003063,"kia","rondo",100526771,2009
200003063,"kia","sedona",100526770,2009
200003063,"kia","sorento",100526769,2009
200003063,"kia","spectra",100526329,2009
200003063,"kia","sportage",100526750,2009
200005922,"lamborghini","gallardo",100524949,2009
200005922,"lamborghini","murcielago",100525249,2009
200006582,"land-rover","lr2",100526549,2009
200006582,"land-rover","lr3",100526869,2009
200006582,"land-rover","range-rover",100526490,2009
200006582,"land-rover","range-rover-sport",100526491,2009
200001623,"lexus","es-350",100525671,2009
200001623,"lexus","gs-350",100525672,2009
200001623,"lexus","gs-450h",100526230,2009
200001623,"lexus","gs-460",100525673,2009
200001623,"lexus","gx-470",100525677,2009
200001623,"lexus","is-250",100525669,2009
200001623,"lexus","is-350",100524390,2009
200001623,"lexus","is-f",100525670,2009
200001623,"lexus","ls-460",100525675,2009
200001623,"lexus","ls-600h-l",100525676,2009
200001623,"lexus","lx-570",100525678,2009
200001623,"lexus","rx-350",100524710,2009
200001623,"lexus","sc-430",100525674,2009
200001777,"lincoln","mks",100507319,2009
200001777,"lincoln","mkx",100526610,2009
200001777,"lincoln","mkz",100525309,2009
200001777,"lincoln","navigator",100526310,2009
200001777,"lincoln","navigator-l",100526311,2009
200001777,"lincoln","town-car",100525652,2009
200006242,"lotus","elise",100527449,2009
200006242,"lotus","exige",100527450,2009
200002305,"mini","cooper",100525449,2009
200002305,"mini","cooper-clubman",100525450,2009
200028029,"maserati","granturismo",100526431,2009
200028029,"maserati","quattroporte",100525352,2009
200043087,"maybach","57",100526649,2009
200043087,"maybach","62",100526789,2009
200043087,"maybach","landaulet",100527709,2009
200004100,"mazda","3",100524802,2009
200004100,"mazda","5",100525660,2009
200004100,"mazda","6",100524803,2009
200004100,"mazda","b-series-truck",100525910,2009
200004100,"mazda","cx-7",100525536,2009
200004100,"mazda","cx-9",100526032,2009
200004100,"mazda","mx-5-miata",100525114,2009
200004100,"mazda","mazdaspeed-3",100525788,2009
200004100,"mazda","rx-8",100524804,2009
200004100,"mazda","tribute",100525929,2009
200004100,"mazda","tribute-hybrid",100525951,2009
200000130,"mercedes-benz","c-class",100525772,2009
200000130,"mercedes-benz","cl-class",100525775,2009
200000130,"mercedes-benz","clk-class",100523201,2009
200000130,"mercedes-benz","cls-class",100522875,2009
200000130,"mercedes-benz","e-class",100525773,2009
200000130,"mercedes-benz","g-class",100526531,2009
200000130,"mercedes-benz","gl-class",100525776,2009
200000130,"mercedes-benz","m-class",100525777,2009
200000130,"mercedes-benz","r-class",100525774,2009
200000130,"mercedes-benz","s-class",100519162,2009
200000130,"mercedes-benz","sl-class",100522594,2009
200000130,"mercedes-benz","slk-class",100525191,2009
200000130,"mercedes-benz","slr-mclaren",100526432,2009
200007711,"mercury","grand-marquis",100525711,2009
200007711,"mercury","mariner",100525229,2009
200007711,"mercury","mariner-hybrid",100525530,2009
200007711,"mercury","milan",100525294,2009
200007711,"mercury","mountaineer",100525876,2009
200007711,"mercury","sable",100525838,2009
200002915,"mitsubishi","eclipse",100525029,2009
200002915,"mitsubishi","eclipse-spyder",100525030,2009
200002915,"mitsubishi","galant",100524639,2009
200002915,"mitsubishi","lancer",100524389,2009
200002915,"mitsubishi","outlander",100526152,2009
200002915,"mitsubishi","raider",100526369,2009
200000201,"nissan","350z",100526319,2009
200000201,"nissan","370z",100523691,2009
200000201,"nissan","altima",100525415,2009
200000201,"nissan","altima-hybrid",100525849,2009
200000201,"nissan","armada",100525129,2009
200000201,"nissan","cube",100527410,2009
200000201,"nissan","frontier",100525534,2009
200000201,"nissan","gt-r",100505184,2009
200000201,"nissan","maxima",100523030,2009
200000201,"nissan","murano",100523692,2009
200000201,"nissan","pathfinder",100525839,2009
200000201,"nissan","quest",100525417,2009
200000201,"nissan","rogue",100525416,2009
200000201,"nissan","sentra",100525413,2009
200000201,"nissan","titan",100523693,2009
200000201,"nissan","versa",100525414,2009
200000201,"nissan","xterra",100525533,2009
200002634,"pontiac","g3",100526497,2009
200002634,"pontiac","g5",100525581,2009
200002634,"pontiac","g6",100525582,2009
200002634,"pontiac","g8",100522469,2009
200002634,"pontiac","solstice",100524032,2009
200002634,"pontiac","torrent",100525584,2009
200002634,"pontiac","vibe",100523351,2009
200000886,"porsche","911",100525452,2009
200000886,"porsche","boxster",100527189,2009
200000886,"porsche","cayenne",100525783,2009
200000886,"porsche","cayman",100527190,2009
200005044,"rolls-royce","phantom",100527549,2009
200005044,"rolls-royce","phantom-coupe",100527570,2009
200005044,"rolls-royce","phantom-drophead-coupe",100527569,2009
200074504,"saab","9-3",100525585,2009
200074504,"saab","9-5",100525540,2009
200074504,"saab","9-7x",100525654,2009
200004446,"saturn","aura",100525655,2009
200004446,"saturn","aura-hybrid",100525656,2009
200004446,"saturn","outlook",100525785,2009
200004446,"saturn","sky",100525586,2009
200004446,"saturn","vue",100522470,2009
200004446,"saturn","vue-hybrid",100524807,2009
200006515,"scion","tc",100525069,2009
200006515,"scion","xb",100525049,2009
200006515,"scion","xd",100525791,2009
200046567,"spyker","c8",100528189,2009
200004491,"subaru","forester",100524808,2009
200004491,"subaru","impreza",100526153,2009
200004491,"subaru","legacy",100525432,2009
200004491,"subaru","outback",100525433,2009
200004491,"subaru","tribeca",100525549,2009
200001853,"suzuki","equator",100525473,2009
200001853,"suzuki","grand-vitara",100526629,2009
200001853,"suzuki","sx4",100525691,2009
200001853,"suzuki","xl7",100526809,2009
200003381,"toyota","4runner",100525885,2009
200003381,"toyota","avalon",100525880,2009
200003381,"toyota","camry",100524711,2009
200003381,"toyota","camry-hybrid",100524729,2009
200003381,"toyota","corolla",100523349,2009
200003381,"toyota","fj-cruiser",100525882,2009
200003381,"toyota","highlander",100525883,2009
200003381,"toyota","highlander-hybrid",100525884,2009
200003381,"toyota","land-cruiser",100525881,2009
200003381,"toyota","matrix",100523350,2009
200003381,"toyota","prius",100525809,2009
200003381,"toyota","rav4",100525829,2009
200003381,"toyota","sienna",100525629,2009
200003381,"toyota","tacoma",100525230,2009
200003381,"toyota","tundra",100526474,2009
200003381,"toyota","venza",100524749,2009
200003381,"toyota","yaris",100526309,2009
200000238,"volkswagen","cc",100524549,2009
200000238,"volkswagen","eos",100525174,2009
200000238,"volkswagen","gli",100525291,2009
200000238,"volkswagen","gti",100525171,2009
200000238,"volkswagen","jetta",100525290,2009
200000238,"volkswagen","new-beetle",100525295,2009
200000238,"volkswagen","passat",100525173,2009
200000238,"volkswagen","rabbit",100525170,2009
200000238,"volkswagen","routan",100503109,2009
200000238,"volkswagen","tiguan",100505246,2009
200000238,"volkswagen","touareg-2",100525175,2009
200010382,"volvo","c30",100525877,2009
200010382,"volvo","c70",100525878,2009
200010382,"volvo","s40",100525779,2009
200010382,"volvo","s60",100525781,2009
200010382,"volvo","s80",100525780,2009
200010382,"volvo","v50",100525782,2009
200010382,"volvo","v70",100522592,2009
200010382,"volvo","xc70",100525889,2009
200010382,"volvo","xc90",100525890,2009
200038885,"smart","fortwo",100526395,2009
200002038,"acura","mdx",100530869,2010
200002038,"acura","rdx",100528669,2010
200002038,"acura","rl",100528489,2010
200002038,"acura","tl",100529409,2010
200002038,"acura","tsx",100527369,2010
200002038,"acura","zdx",100527650,2010
200001769,"aston-martin","db9",100531569,2010
200001769,"aston-martin","dbs",100524969,2010
200001769,"aston-martin","rapide",100507321,2010
200001769,"aston-martin","v8-vantage",100531550,2010
200000001,"audi","a3",100527411,2010
200000001,"audi","a4",100528170,2010
200000001,"audi","a5",100527489,2010
200000001,"audi","a6",100528172,2010
200000001,"audi","a8",100512963,2010
200000001,"audi","q5",100505585,2010
200000001,"audi","q7",100527830,2010
200000001,"audi","r8",100528177,2010
200000001,"audi","s4",100528949,2010
200000001,"audi","s5",100527509,2010
200000001,"audi","s6",100529130,2010
200000001,"audi","tt",100528173,2010
200000001,"audi","tts",100529129,2010
200000081,"bmw","1-series",100529091,2010
200000081,"bmw","3-series",100529029,2010
200000081,"bmw","5-series",100528109,2010
200000081,"bmw","5-series-gran-turismo",100530649,2010
200000081,"bmw","6-series",100528069,2010
200000081,"bmw","7-series",100522593,2010
200000081,"bmw","activehybrid-x6",100530689,2010
200000081,"bmw","m3",100529689,2010
200000081,"bmw","m5",100520105,2010
200000081,"bmw","m6",100528090,2010
200000081,"bmw","x3",100523695,2010
200000081,"bmw","x5",100529929,2010
200000081,"bmw","x5-m",100527689,2010
200000081,"bmw","x6",100529949,2010
200000081,"bmw","x6-m",100527690,2010
200000081,"bmw","z4",100523696,2010
200005848,"bentley","azure-t",100531710,2010
200005848,"bentley","brooklands",100531769,2010
200005848,"bentley","continental-flying-spur",100531469,2010
200005848,"bentley","continental-flying-spur-speed",100531470,2010
200005848,"bentley","continental-gt",100531009,2010
200005848,"bentley","continental-gt-speed",100531010,2010
200005848,"bentley","continental-gtc",100531289,2010
200005848,"bentley","continental-gtc-speed",100527909,2010
200005848,"bentley","continental-supersports",100527535,2010
200006659,"buick","enclave",100528309,2010
200006659,"buick","lacrosse",100525110,2010
200006659,"buick","lucerne",100528889,2010
200001663,"cadillac","cts",100525569,2010
200001663,"cadillac","cts-wagon",100530569,2010
200001663,"cadillac","cts-v",100528890,2010
200001663,"cadillac","dts",100528769,2010
200001663,"cadillac","escalade",100529353,2010
200001663,"cadillac","escalade-esv",100529354,2010
200001663,"cadillac","escalade-ext",100529369,2010
200001663,"cadillac","escalade-hybrid",100529370,2010
200001663,"cadillac","srx",100507199,2010
200001663,"cadillac","sts",100528970,2010
200000404,"chevrolet","avalanche",100529532,2010
200000404,"chevrolet","aveo",100528249,2010
200000404,"chevrolet","camaro",100522471,2010
200000404,"chevrolet","cobalt",100528809,2010
200000404,"chevrolet","colorado",100529709,2010
200000404,"chevrolet","corvette",100527889,2010
200000404,"chevrolet","equinox",100526289,2010
200000404,"chevrolet","express",100528551,2010
200000404,"chevrolet","express-cargo",100528629,2010
200000404,"chevrolet","hhr",100528509,2010
200000404,"chevrolet","impala",100528371,2010
200000404,"chevrolet","malibu",100528609,2010
200000404,"chevrolet","malibu-hybrid",100528610,2010
200000404,"chevrolet","silverado-1500",100529849,2010
200000404,"chevrolet","silverado-1500-hybrid",100529090,2010
200000404,"chevrolet","silverado-2500hd",100530109,2010
200000404,"chevrolet","silverado-3500hd",100530369,2010
200000404,"chevrolet","suburban",100529209,2010
200000404,"chevrolet","tahoe",100529371,2010
200000404,"chevrolet","tahoe-hybrid",100529372,2010
200000404,"chevrolet","traverse",100528689,2010
200003644,"chrysler","300",100529194,2010
200003644,"chrysler","pt-cruiser",100529491,2010
200003644,"chrysler","sebring",100529642,2010
200003644,"chrysler","town-and-country",100529210,2010
200009788,"dodge","avenger",100529634,2010
200009788,"dodge","caliber",100529635,2010
200009788,"dodge","challenger",100529211,2010
200009788,"dodge","charger",100529212,2010
200009788,"dodge","dakota",100526331,2010
200009788,"dodge","grand-caravan",100529195,2010
200009788,"dodge","journey",100529213,2010
200009788,"dodge","nitro",100529637,2010
200009788,"dodge","ram-pickup-1500",100529638,2010
200009788,"dodge","ram-pickup-2500",100529639,2010
200009788,"dodge","ram-pickup-3500",100529640,2010
200009788,"dodge","viper",100529641,2010
200006023,"ferrari","458-italia",100533590,2010
200006023,"ferrari","599",100533630,2010
200006023,"ferrari","612-scaglietti",100533589,2010
200006023,"ferrari","california",100531249,2010
200005143,"ford","crown-victoria",100528510,2010
200005143,"ford","e-series-van",100530429,2010
200005143,"ford","e-series-wagon",100530430,2010
200005143,"ford","edge",100527730,2010
200005143,"ford","escape",100528350,2010
200005143,"ford","escape-hybrid",100528351,2010
200005143,"ford","expedition",100528470,2010
200005143,"ford","explorer",100527809,2010
200005143,"ford","explorer-sport-trac",100527810,2010
200005143,"ford","f-150",100526529,2010
200005143,"ford","f-250-super-duty",100529609,2010
200005143,"ford","f-350-super-duty",100529629,2010
200005143,"ford","f-450-super-duty",100529889,2010
200005143,"ford","flex",100528251,2010
200005143,"ford","focus",100528252,2010
200005143,"ford","fusion",100526689,2010
200005143,"ford","fusion-hybrid",100527072,2010
200005143,"ford","mustang",100522351,2010
200005143,"ford","ranger",100528771,2010
200005143,"ford","shelby-gt500",100526949,2010
200005143,"ford","taurus",100525111,2010
200005143,"ford","transit-connect",100527649,2010
200007302,"gmc","acadia",100528429,2010
200007302,"gmc","canyon",100529530,2010
200007302,"gmc","savana",100528729,2010
200007302,"gmc","savana-cargo",100529649,2010
200007302,"gmc","sierra-1500",100529989,2010
200007302,"gmc","sierra-1500-hybrid",100529111,2010
200007302,"gmc","sierra-2500hd",100530129,2010
200007302,"gmc","sierra-3500hd",100530431,2010
200007302,"gmc","terrain",100525209,2010
200007302,"gmc","yukon",100529430,2010
200007302,"gmc","yukon-hybrid",100529449,2010
200007302,"gmc","yukon-xl",100529229,2010
200004021,"hummer","h3",100530709,2010
200004021,"hummer","h3t",100530729,2010
200001444,"honda","accord",100529149,2010
200001444,"honda","accord-crosstour",100527329,2010
200001444,"honda","cr-v",100529529,2010
200001444,"honda","civic",100529531,2010
200001444,"honda","element",100530229,2010
200001444,"honda","fit",100529013,2010
200001444,"honda","insight",100523196,2010
200001444,"honda","odyssey",100528789,2010
200001444,"honda","pilot",100528269,2010
200001444,"honda","ridgeline",100529410,2010
200001398,"hyundai","accent",100529969,2010
200001398,"hyundai","azera",100529469,2010
200001398,"hyundai","elantra",100528929,2010
200001398,"hyundai","elantra-touring",100528930,2010
200001398,"hyundai","genesis",100529770,2010
200001398,"hyundai","genesis-coupe",100524799,2010
200001398,"hyundai","santa-fe",100530909,2010
200001398,"hyundai","sonata",100528550,2010
200001398,"hyundai","tucson",100530829,2010
200001398,"hyundai","veracruz",100523198,2010
200000089,"infiniti","ex35",100530110,2010
200000089,"infiniti","fx35",100530389,2010
200000089,"infiniti","fx50",100530409,2010
200000089,"infiniti","g37-convertible",100526871,2010
200000089,"infiniti","g37-coupe",100530930,2010
200000089,"infiniti","g37-sedan",100530931,2010
200000089,"infiniti","m35",100529669,2010
200000089,"infiniti","m45",100529670,2010
200000089,"infiniti","qx56",100528049,2010
200003196,"jaguar","xf",100526191,2010
200003196,"jaguar","xk",100527149,2010
200001510,"jeep","commander",100529630,2010
200001510,"jeep","compass",100529509,2010
200001510,"jeep","grand-cherokee",100529510,2010
200001510,"jeep","liberty",100529631,2010
200001510,"jeep","patriot",100529632,2010
200001510,"jeep","wrangler",100529633,2010
200003063,"kia","forte",100527370,2010
200003063,"kia","optima",100530849,2010
200003063,"kia","rio",100530852,2010
200003063,"kia","sedona",100530850,2010
200003063,"kia","soul",100522472,2010
200003063,"kia","sportage",100530851,2010
200005922,"lamborghini","gallardo",100526872,2010
200005922,"lamborghini","murcielago",100527510,2010
200006582,"land-rover","lr2",100529012,2010
200006582,"land-rover","lr4",100525109,2010
200006582,"land-rover","range-rover",100527750,2010
200006582,"land-rover","range-rover-sport",100527751,2010
200001623,"lexus","es-350",100529650,2010
200001623,"lexus","gs-350",100530249,2010
200001623,"lexus","gs-450h",100530371,2010
200001623,"lexus","gs-460",100530370,2010
200001623,"lexus","gx-460",100529169,2010
200001623,"lexus","hs-250h",100526989,2010
200001623,"lexus","is-250",100529249,2010
200001623,"lexus","is-250-c",100527229,2010
200001623,"lexus","is-350",100529250,2010
200001623,"lexus","is-350-c",100526320,2010
200001623,"lexus","is-f",100529190,2010
200001623,"lexus","ls-460",100530330,2010
200001623,"lexus","ls-600h-l",100529729,2010
200001623,"lexus","lx-570",100530269,2010
200001623,"lexus","rx-350",100524801,2010
200001623,"lexus","rx-450h",100526710,2010
200001623,"lexus","sc-430",100529191,2010
200001777,"lincoln","mks",100527812,2010
200001777,"lincoln","mkt",100524800,2010
200001777,"lincoln","mkx",100527729,2010
200001777,"lincoln","mkz",100527049,2010
200001777,"lincoln","navigator",100528469,2010
200001777,"lincoln","town-car",100530469,2010
200006242,"lotus","elise",100528569,2010
200006242,"lotus","evora",100524972,2010
200006242,"lotus","exige",100530449,2010
200002305,"mini","cooper",100529950,2010
200002305,"mini","cooper-clubman",100530069,2010
200028029,"maserati","granturismo",100533790,2010
200028029,"maserati","granturismo-convertible",100530629,2010
200028029,"maserati","quattroporte",100533789,2010
200043087,"maybach","57",100531489,2010
200043087,"maybach","62",100531849,2010
200043087,"maybach","landaulet",100531929,2010
200004100,"mazda","3",100525989,2010
200004100,"mazda","5",100530610,2010
200004100,"mazda","6",100528515,2010
200004100,"mazda","cx-7",100527389,2010
200004100,"mazda","cx-9",100527849,2010
200004100,"mazda","mx-5-miata",100527412,2010
200004100,"mazda","mazdaspeed-3",100527769,2010
200004100,"mazda","rx-8",100528516,2010
200004100,"mazda","tribute",100528749,2010
200000130,"mercedes-benz","c-class",100528649,2010
200000130,"mercedes-benz","cl-class",100530230,2010
200000130,"mercedes-benz","cls-class",100530190,2010
200000130,"mercedes-benz","e-class",100522591,2010
200000130,"mercedes-benz","g-class",100530489,2010
200000130,"mercedes-benz","gl-class",100527752,2010
200000130,"mercedes-benz","glk-class",100505968,2010
200000130,"mercedes-benz","m-class",100527850,2010
200000130,"mercedes-benz","r-class",100530209,2010
200000130,"mercedes-benz","s-class",100527289,2010
200000130,"mercedes-benz","slk-class",100530090,2010
200000130,"mercedes-benz","sprinter",100530270,2010
200007711,"mercury","grand-marquis",100530470,2010
200007711,"mercury","mariner",100528431,2010
200007711,"mercury","mariner-hybrid",100528432,2010
200007711,"mercury","milan",100526495,2010
200007711,"mercury","milan-hybrid",100526496,2010
200007711,"mercury","mountaineer",100527811,2010
200002915,"mitsubishi","eclipse",100528369,2010
200002915,"mitsubishi","eclipse-spyder",100528370,2010
200002915,"mitsubishi","endeavor",100528409,2010
200002915,"mitsubishi","galant",100529193,2010
200002915,"mitsubishi","lancer",100528829,2010
200002915,"mitsubishi","lancer-evolution",100528770,2010
200002915,"mitsubishi","lancer-sportback",100524990,2010
200002915,"mitsubishi","outlander",100530290,2010
200000201,"nissan","370z",100526509,2010
200000201,"nissan","altima",100530009,2010
200000201,"nissan","altima-hybrid",100529909,2010
200000201,"nissan","armada",100527929,2010
200000201,"nissan","cube",100505389,2010
200000201,"nissan","frontier",100529189,2010
200000201,"nissan","gt-r",100525589,2010
200000201,"nissan","maxima",100528969,2010
200000201,"nissan","murano",100530189,2010
200000201,"nissan","pathfinder",100529389,2010
200000201,"nissan","rogue",100529651,2010
200000201,"nissan","sentra",100528989,2010
200000201,"nissan","titan",100530089,2010
200000201,"nissan","versa",100529810,2010
200000201,"nissan","xterra",100529429,2010
200002634,"pontiac","g6",100534929,2010
200002634,"pontiac","vibe",100527230,2010
200000886,"porsche","911",100525570,2010
200000886,"porsche","boxster",100531069,2010
200000886,"porsche","cayenne",100522811,2010
200000886,"porsche","cayman",100531070,2010
200000886,"porsche","panamera",100506011,2010
200005044,"rolls-royce","ghost",100524806,2010
200005044,"rolls-royce","phantom",100530515,2010
200005044,"rolls-royce","phantom-coupe",100530516,2010
200005044,"rolls-royce","phantom-drophead-coupe",100530517,2010
200074504,"saab","9-3",100531449,2010
200074504,"saab","9-5",100531851,2010
200006515,"scion","tc",100527930,2010
200006515,"scion","xb",100527790,2010
200006515,"scion","xd",100528529,2010
200004491,"subaru","forester",100527989,2010
200004491,"subaru","impreza",100525470,2010
200004491,"subaru","legacy",100527089,2010
200004491,"subaru","outback",100527829,2010
200004491,"subaru","tribeca",100529890,2010
200001853,"suzuki","equator",100530551,2010
200001853,"suzuki","grand-vitara",100530550,2010
200001853,"suzuki","kizashi",100525112,2010
200001853,"suzuki","sx4",100530549,2010
200018920,"tesla","roadster",100522466,2010
200003381,"toyota","4runner",100528869,2010
200003381,"toyota","avalon",100529109,2010
200003381,"toyota","camry",100526470,2010
200003381,"toyota","camry-hybrid",100527129,2010
200003381,"toyota","corolla",100526471,2010
200003381,"toyota","fj-cruiser",100529049,2010
